# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
RG	NA18871	chr22	23016058	23071256	55199	283	40.3
RG	NA18871	chr22	23079474	23112059	32586	230	46.4
RG	NA18871	chr22	23517862	23530581	12720	150	42.7
RG	NA18871	chr22	25316092	25373781	57690	409	41.0
RG	NA18871	chr22	25551451	25603304	51854	257	18.8
RG	NA18871	chr22	25770869	25829945	59077	481	62.2
RG	NA18871	chr22	26297374	26321235	23862	175	18.3
RG	NA18871	chr22	27091678	27103973	12296	119	22.8
RG	NA18871	chr22	28982661	29059029	76369	370	36.7
RG	NA18871	chr22	29123842	29218222	94381	559	55.5
RG	NA18871	chr22	32284324	32328181	43858	326	71.1
RG	NA18871	chr22	32476967	32515064	38098	221	61.8
RG	NA18871	chr22	32660410	32751497	91088	555	47.2
RG	NA18871	chr22	33458832	33493550	34719	181	25.8
RG	NA18871	chr22	34451611	34584022	132412	1158	79.9
RG	NA18871	chr22	34750522	34838304	87783	509	38.3
RG	NA18871	chr22	35141975	35217426	75452	557	35.8
RG	NA18871	chr22	35590826	35677071	86246	497	74.2
RG	NA18871	chr22	36426335	36446999	20665	112	15.0
RG	NA18871	chr22	36623871	36745422	121552	726	52.7
RG	NA18871	chr22	36948061	36964375	16315	145	36.2
RG	NA18871	chr22	37067604	37131512	63909	515	53.4
RG	NA18871	chr22	37175037	37212464	37428	303	45.5
RG	NA18871	chr22	37510486	37533752	23267	156	26.1
RG	NA18871	chr22	37705536	38078689	373154	1659	71.0
RG	NA18871	chr22	38777664	38808612	30949	172	21.1
RG	NA18871	chr22	39064607	39104927	40321	268	42.3
RG	NA18871	chr22	39983552	40762101	778550	2773	72.5
RG	NA18871	chr22	44185544	44219135	33592	258	46.1
RG	NA18871	chr22	44262642	44286706	24065	238	44.1
RG	NA18871	chr22	46710903	46724616	13714	110	40.4
RG	NA18871	chr22	46756552	46840815	84264	547	79.5
RG	NA18871	chr22	46910168	46929297	19130	170	47.6
RG	NA18871	chr22	46955500	47095008	139509	1271	82.5
RG	NA18871	chr22	47903042	47959911	56870	480	18.6
RG	NA18871	chr22	48065694	48088240	22547	210	34.0
RG	NA18871	chr22	48200976	48229428	28453	248	33.5
RG	NA18871	chr22	48816516	48843708	27193	280	44.9
RG	NA18871	chr22	48961785	48998650	36866	313	50.0
RG	NA18871	chr22	49207193	49247119	39927	525	44.8
RG	NA18871	chr22	49317707	49381552	63846	762	73.0
RG	NA18871	chr22	49915189	49927100	11912	132	26.1
RG	NA18871	chr22	50173440	50290837	117398	795	75.5
RG	NA18871	chr22	50493362	50538032	44671	247	55.0
RG	NA18907	chr22	17774869	17793155	18287	160	15.7
RG	NA18907	chr22	19660951	19686476	25526	147	34.1
RG	NA18907	chr22	20017735	20044238	26504	171	12.4
RG	NA18907	chr22	20645965	20670155	24191	204	27.6
RG	NA18907	chr22	22175954	22181777	5824	62	22.8
RG	NA18907	chr22	22212528	22224581	12054	117	41.5
RG	NA18907	chr22	22357103	22370246	13144	162	32.5
RG	NA18907	chr22	22386349	22401562	15214	123	30.4
RG	NA18907	chr22	22503313	22515739	12427	75	23.2
RG	NA18907	chr22	22655412	22679519	24108	201	67.3
RG	NA18907	chr22	23123887	23223781	99895	750	33.1
RG	NA18907	chr22	23508808	23542512	33705	391	70.9
RG	NA18907	chr22	25079204	25107607	28404	145	39.5
RG	NA18907	chr22	25435156	25533911	98756	458	70.6
RG	NA18907	chr22	25734556	25787450	52895	390	76.3
RG	NA18907	chr22	26297374	26324903	27530	209	40.5
RG	NA18907	chr22	26352403	26364770	12368	99	27.3
RG	NA18907	chr22	26845034	26862609	17576	150	50.4
RG	NA18907	chr22	26973508	26998282	24775	227	17.2
RG	NA18907	chr22	27136028	27160343	24316	211	49.1
RG	NA18907	chr22	27273432	27376463	103032	856	80.7
RG	NA18907	chr22	27398998	27435613	36616	317	55.4
RG	NA18907	chr22	27655482	27735683	80202	590	71.2
RG	NA18907	chr22	27783625	29061594	1277970	4929	85.5
RG	NA18907	chr22	29409130	30207223	798094	3620	86.4
RG	NA18907	chr22	30277368	30447489	170122	699	59.0
RG	NA18907	chr22	30667697	32556992	1889296	7862	88.7
RG	NA18907	chr22	32724417	32738212	13796	83	14.1
RG	NA18907	chr22	36605481	36679824	74344	471	63.9
RG	NA18907	chr22	37511610	37535568	23959	161	16.7
RG	NA18907	chr22	39016770	39175897	159128	882	79.6
RG	NA18907	chr22	40421262	40681449	260188	730	79.0
RG	NA18907	chr22	40817023	41231511	414489	1382	53.2
RG	NA18907	chr22	41245780	41296918	51139	202	28.6
RG	NA18907	chr22	41991387	42064819	73433	303	27.3
RG	NA18907	chr22	46393812	46425412	31601	275	56.8
RG	NA18907	chr22	46459425	46473514	14090	149	38.4
RG	NA18907	chr22	47156248	47171039	14792	230	25.9
RG	NA18907	chr22	47285724	47431713	145990	1387	83.2
RG	NA18907	chr22	48290908	48306733	15826	137	35.3
RG	NA18907	chr22	49502524	49528462	25939	250	38.8
RG	NA18907	chr22	49566493	49690899	124407	1133	68.6
RG	NA18907	chr22	50494343	50644676	150334	881	81.9
RG	NA18909	chr22	17405801	17420794	14994	98	16.9
RG	NA18909	chr22	17506962	17572944	65983	312	54.0
RG	NA18909	chr22	17602152	17613394	11243	69	22.3
RG	NA18909	chr22	19001039	19137574	136536	697	74.2
RG	NA18909	chr22	20602706	20645894	43189	378	63.4
RG	NA18909	chr22	20797130	20844488	47359	241	14.9
RG	NA18909	chr22	22108569	22143005	34437	370	14.4
RG	NA18909	chr22	22358394	22373872	15479	183	50.9
RG	NA18909	chr22	22546609	22589560	42952	345	71.9
RG	NA18909	chr22	22655412	22672537	17126	157	39.8
RG	NA18909	chr22	23262563	23334708	72146	475	58.7
RG	NA18909	chr22	23489978	23506857	16880	99	40.2
RG	NA18909	chr22	24814221	24890345	76125	545	51.2
RG	NA18909	chr22	25070261	25203882	133622	761	62.6
RG	NA18909	chr22	25267923	25527198	259276	1518	86.8
RG	NA18909	chr22	26970381	27009965	39585	351	68.7
RG	NA18909	chr22	27436663	27472851	36189	249	51.1
RG	NA18909	chr22	29176437	29213378	36942	202	42.9
RG	NA18909	chr22	34414054	34465372	51319	424	66.5
RG	NA18909	chr22	34589230	34830067	240838	1598	76.1
RG	NA18909	chr22	34867852	34885164	17313	100	11.9
RG	NA18909	chr22	34898031	34917191	19161	127	38.5
RG	NA18909	chr22	35111766	35134199	22434	118	13.7
RG	NA18909	chr22	36197679	36254947	57269	374	51.6
RG	NA18909	chr22	36972214	37101986	129773	897	75.6
RG	NA18909	chr22	37833076	38059862	226787	865	45.2
RG	NA18909	chr22	38475408	38808612	333205	1307	49.5
RG	NA18909	chr22	41015934	41226415	210482	748	42.6
RG	NA18909	chr22	41991387	42076233	84847	360	31.9
RG	NA18909	chr22	42509787	42618767	108981	519	45.7
RG	NA18909	chr22	43507760	43875426	367667	2161	74.5
RG	NA18909	chr22	43969427	44000464	31038	220	43.3
RG	NA18909	chr22	44019554	44052063	32510	196	54.4
RG	NA18909	chr22	44675387	44688613	13227	118	18.0
RG	NA18909	chr22	44713171	44722303	9133	94	48.8
RG	NA18909	chr22	45452041	45546692	94652	621	85.6
RG	NA18909	chr22	46512718	46580547	67830	551	75.5
RG	NA18909	chr22	46604188	46721519	117332	989	80.7
RG	NA18909	chr22	47716673	47744792	28120	218	17.5
RG	NA18909	chr22	48461177	48490604	29428	230	50.9
RG	NA18909	chr22	48652419	48666258	13840	242	62.9
RG	NA18909	chr22	49201836	49261037	59202	718	69.3
RG	NA18909	chr22	49273806	49285305	11500	145	12.4
RG	NA18912	chr22	16796579	16833463	36885	246	32.8
RG	NA18912	chr22	17777493	17799021	21529	181	39.8
RG	NA18912	chr22	18947966	18979293	31328	183	22.0
RG	NA18912	chr22	19571631	19590284	18654	124	21.7
RG	NA18912	chr22	19891020	19959240	68221	509	76.9
RG	NA18912	chr22	21025259	21036636	11378	83	15.9
RG	NA18912	chr22	22093178	22107628	14451	176	59.2
RG	NA18912	chr22	22175954	22181777	5824	62	22.8
RG	NA18912	chr22	22507676	22524139	16464	120	13.8
RG	NA18912	chr22	22572163	22586894	14732	100	15.0
RG	NA18912	chr22	22713438	22742463	29026	298	39.5
RG	NA18912	chr22	23205043	23235375	30333	250	31.8
RG	NA18912	chr22	23508808	23528787	19980	243	43.6
RG	NA18912	chr22	23618796	23725250	106455	632	55.5
RG	NA18912	chr22	24532982	24584573	51592	217	18.5
RG	NA18912	chr22	25119780	25231041	111262	661	58.9
RG	NA18912	chr22	25382563	25417758	35196	229	60.2
RG	NA18912	chr22	26342000	26369660	27661	189	42.2
RG	NA18912	chr22	27796465	28945019	1148555	4311	70.8
RG	NA18912	chr22	29721573	29766210	44638	270	45.6
RG	NA18912	chr22	31137966	31978826	840861	2876	31.0
RG	NA18912	chr22	32276704	32307184	30481	186	42.0
RG	NA18912	chr22	32740951	33045354	304404	1826	83.3
RG	NA18912	chr22	33418332	33829939	411608	2690	84.6
RG	NA18912	chr22	36168650	36198953	30304	369	50.1
RG	NA18912	chr22	36968998	37014926	45929	373	82.8
RG	NA18912	chr22	37174805	37189056	14252	128	19.7
RG	NA18912	chr22	38661059	38753062	92004	379	61.9
RG	NA18912	chr22	38963141	39011368	48228	227	46.6
RG	NA18912	chr22	39203296	39231100	27805	177	19.3
RG	NA18912	chr22	39656110	39693012	36903	221	13.6
RG	NA18912	chr22	40832804	40912585	79782	255	30.5
RG	NA18912	chr22	40925690	41021324	95635	296	56.3
RG	NA18912	chr22	44105164	44119657	14494	111	43.4
RG	NA18912	chr22	44507862	44531674	23813	174	32.4
RG	NA18912	chr22	44593105	44617607	24503	186	69.3
RG	NA18912	chr22	45293153	45440606	147454	693	47.9
RG	NA18912	chr22	45592123	45614314	22192	164	48.9
RG	NA18912	chr22	45824763	45874441	49679	305	13.9
RG	NA18912	chr22	48150078	48180499	30422	285	77.2
RG	NA18912	chr22	48547675	48577190	29516	272	33.0
RG	NA18912	chr22	48674164	48680201	6038	81	35.6
RG	NA18912	chr22	48926733	48947637	20905	351	53.7
RG	NA18912	chr22	49324542	49340262	15721	177	17.8
RG	NA18912	chr22	49963751	50008821	45071	258	34.5
RG	NA18916	chr22	16938448	17001541	63094	361	47.8
RG	NA18916	chr22	17298793	17347780	48988	303	32.6
RG	NA18916	chr22	17602152	17619545	17394	85	20.4
RG	NA18916	chr22	18947966	19035774	87809	435	74.4
RG	NA18916	chr22	19321484	19482466	160983	659	43.6
RG	NA18916	chr22	21633403	21665252	31850	173	17.0
RG	NA18916	chr22	22200351	22203134	2784	49	29.6
RG	NA18916	chr22	22209818	22224581	14764	149	55.3
RG	NA18916	chr22	22227937	22241818	13882	123	28.1
RG	NA18916	chr22	22579995	22683357	103363	491	47.0
RG	NA18916	chr22	23764357	23815223	50867	234	15.9
RG	NA18916	chr22	24224843	24505097	280255	1010	58.6
RG	NA18916	chr22	27478809	27502360	23552	221	45.3
RG	NA18916	chr22	30880928	31042783	161856	441	45.0
RG	NA18916	chr22	33131175	33164690	33516	210	40.3
RG	NA18916	chr22	34437248	34450211	12964	116	9.3
RG	NA18916	chr22	36304207	36318044	13838	89	44.5
RG	NA18916	chr22	36527884	36541793	13910	94	9.3
RG	NA18916	chr22	37359475	37377470	17996	141	34.8
RG	NA18916	chr22	37825596	38051984	226389	852	55.1
RG	NA18916	chr22	39128632	39163616	34985	196	16.5
RG	NA18916	chr22	39466336	39507573	41238	266	35.8
RG	NA18916	chr22	41683874	41827754	143881	543	22.2
RG	NA18916	chr22	42179769	42264396	84628	356	32.0
RG	NA18916	chr22	42630290	42706413	76124	485	35.1
RG	NA18916	chr22	43044263	43072659	28397	131	16.2
RG	NA18916	chr22	43824067	43888935	64869	446	52.0
RG	NA18916	chr22	44424663	44491517	66855	532	63.4
RG	NA18916	chr22	44846623	44930170	83548	815	82.7
RG	NA18916	chr22	46033829	46089722	55894	324	45.9
RG	NA18916	chr22	46331491	46368787	37297	359	79.3
RG	NA18916	chr22	47998418	48044485	46068	361	20.5
RG	NA18916	chr22	48490862	48507316	16455	150	20.8
RG	NA18916	chr22	48603244	48631987	28744	326	49.7
RG	NA18916	chr22	48687167	48694939	7773	104	50.8
RG	NA18916	chr22	48925789	48945269	19481	318	65.8
RG	NA18916	chr22	49024574	49040759	16186	250	54.8
RG	NA19093	chr22	17196603	17216394	19792	95	13.7
RG	NA19093	chr22	17600494	17728814	128321	625	74.2
RG	NA19093	chr22	19027219	19117638	90420	466	75.4
RG	NA19093	chr22	19665482	19727785	62304	392	30.7
RG	NA19093	chr22	19963684	20018476	54793	416	68.7
RG	NA19093	chr22	20115972	20192738	76767	539	70.1
RG	NA19093	chr22	22204910	22224581	19672	194	64.1
RG	NA19093	chr22	22307261	22343898	36638	141	32.2
RG	NA19093	chr22	22561258	22590366	29109	219	44.7
RG	NA19093	chr22	22704386	22712384	7999	118	31.5
RG	NA19093	chr22	23634054	23658719	24666	154	48.5
RG	NA19093	chr22	24758055	24796010	37956	167	27.2
RG	NA19093	chr22	24826935	24892036	65102	471	78.5
RG	NA19093	chr22	25079204	25104408	25205	133	27.1
RG	NA19093	chr22	25612568	25725543	112976	440	26.4
RG	NA19093	chr22	26149994	26216789	66796	338	17.3
RG	NA19093	chr22	26240846	26292326	51481	404	57.9
RG	NA19093	chr22	26445872	26491772	45901	261	54.7
RG	NA19093	chr22	27124256	27158265	34010	281	11.1
RG	NA19093	chr22	27207675	27224553	16879	158	18.2
RG	NA19093	chr22	27335341	27390393	55053	464	39.3
RG	NA19093	chr22	27655482	27734447	78966	585	68.9
RG	NA19093	chr22	27809857	27839928	30072	174	26.8
RG	NA19093	chr22	28703766	28932491	228726	912	57.6
RG	NA19093	chr22	30215099	30253070	37972	208	18.3
RG	NA19093	chr22	30311931	30473229	161299	704	25.4
RG	NA19093	chr22	30587448	30666783	79336	437	55.4
RG	NA19093	chr22	32290479	32308240	17762	120	18.3
RG	NA19093	chr22	32332778	32417613	84836	660	85.9
RG	NA19093	chr22	32786914	32843579	56666	360	19.3
RG	NA19093	chr22	34589230	34721523	132294	945	71.1
RG	NA19093	chr22	35141975	35186881	44907	325	58.6
RG	NA19093	chr22	36797910	36813718	15809	112	29.2
RG	NA19093	chr22	37173621	37218788	45168	365	61.1
RG	NA19093	chr22	37613120	37735983	122864	624	57.5
RG	NA19093	chr22	37815704	38051984	236281	913	40.8
RG	NA19093	chr22	38840637	38863996	23360	150	6.2
RG	NA19093	chr22	39091141	39163616	72476	419	38.4
RG	NA19093	chr22	40817023	41376817	559795	1981	80.2
RG	NA19093	chr22	42765586	42790732	25147	184	49.8
RG	NA19093	chr22	44369347	44383888	14542	169	38.0
RG	NA19093	chr22	44448149	44493040	44892	283	60.9
RG	NA19093	chr22	44536330	44587001	50672	456	59.1
RG	NA19093	chr22	44688698	44710790	22093	149	14.7
RG	NA19093	chr22	44731555	44753614	22060	184	31.9
RG	NA19093	chr22	44845754	44869152	23399	349	22.3
RG	NA19093	chr22	45823446	45878972	55527	360	19.3
RG	NA19093	chr22	46230609	46371057	140449	967	69.0
RG	NA19093	chr22	46517077	46574452	57376	469	71.1
RG	NA19093	chr22	47042211	47048789	6579	94	19.6
RG	NA19093	chr22	47159846	47171676	11831	186	22.3
RG	NA19093	chr22	47285724	47350344	64621	527	50.2
RG	NA19093	chr22	47704618	47716796	12179	108	13.5
RG	NA19093	chr22	48357135	48414498	57364	612	61.3
RG	NA19093	chr22	48713897	48748455	34559	398	65.9
RG	NA19093	chr22	48984352	49008140	23789	177	38.4
RG	NA19093	chr22	49203047	49262375	59329	725	50.7
RG	NA19093	chr22	49361302	49372127	10826	155	9.9
RG	NA19093	chr22	49536576	49610952	74377	635	61.9
RG	NA19093	chr22	49984563	50008821	24259	130	50.9
RG	NA19098	chr22	16028169	16387753	359585	348	72.5
RG	NA19098	chr22	16796579	16833463	36885	246	41.7
RG	NA19098	chr22	17113549	17147866	34318	178	17.6
RG	NA19098	chr22	17288797	17311080	22284	151	34.5
RG	NA19098	chr22	17602152	17613394	11243	69	22.2
RG	NA19098	chr22	22834862	22896881	62020	576	43.1
RG	NA19098	chr22	23628815	23693547	64733	363	44.3
RG	NA19098	chr22	24688848	24734981	46134	324	55.0
RG	NA19098	chr22	25417840	25510836	92997	467	60.1
RG	NA19098	chr22	25718224	25762317	44094	230	17.2
RG	NA19098	chr22	26223104	26267196	44093	343	65.3
RG	NA19098	chr22	27537667	27573801	36135	262	21.6
RG	NA19098	chr22	27703705	27726195	22491	155	35.7
RG	NA19098	chr22	29509062	29714327	205266	782	63.8
RG	NA19098	chr22	31360141	31914395	554255	1841	19.9
RG	NA19098	chr22	32332979	32429957	96979	726	79.8
RG	NA19098	chr22	33177543	33203636	26094	277	37.7
RG	NA19098	chr22	33629669	33664973	35305	220	50.8
RG	NA19098	chr22	34982449	35036188	53740	318	53.4
RG	NA19098	chr22	36097753	36202869	105117	789	68.7
RG	NA19098	chr22	36349401	36608741	259341	1554	83.4
RG	NA19098	chr22	36681029	36758759	77731	432	66.8
RG	NA19098	chr22	37281872	37309632	27761	205	34.4
RG	NA19098	chr22	38053341	38078689	25349	139	29.3
RG	NA19098	chr22	38230407	38282216	51810	294	11.5
RG	NA19098	chr22	38868420	38905958	37539	260	18.6
RG	NA19098	chr22	39183444	39230414	46971	286	50.7
RG	NA19098	chr22	40765165	40817010	51846	191	30.5
RG	NA19098	chr22	41194910	41353377	158468	620	67.4
RG	NA19098	chr22	41892990	41959993	67004	326	26.1
RG	NA19098	chr22	41991387	42076233	84847	360	46.3
RG	NA19098	chr22	42507651	42562921	55271	208	30.9
RG	NA19098	chr22	43040163	43128649	88487	456	45.6
RG	NA19098	chr22	43882235	43892426	10192	93	23.8
RG	NA19098	chr22	44801583	44814259	12677	116	30.4
RG	NA19098	chr22	44909272	45001193	91922	787	73.0
RG	NA19098	chr22	45079447	45096344	16898	102	13.2
RG	NA19098	chr22	45234454	45261209	26756	168	40.4
RG	NA19098	chr22	45466771	45501777	35007	171	14.6
RG	NA19098	chr22	45546721	45615174	68454	509	68.1
RG	NA19098	chr22	46251376	46345627	94252	562	66.7
RG	NA19098	chr22	46378961	46410055	31095	286	18.9
RG	NA19098	chr22	47041613	47058678	17066	236	44.1
RG	NA19098	chr22	47175442	47189699	14258	122	26.6
RG	NA19098	chr22	47970458	48048980	78523	632	54.3
RG	NA19098	chr22	48074817	48087218	12402	125	18.5
RG	NA19098	chr22	48310704	48317665	6962	76	15.0
RG	NA19098	chr22	48810722	48827354	16633	171	44.0
RG	NA19098	chr22	48953997	48977733	23737	281	51.7
RG	NA19098	chr22	49203524	49222752	19229	234	19.0
RG	NA19098	chr22	49506163	49523902	17740	188	35.0
RG	NA19098	chr22	50544153	50596136	51984	327	71.7
RG	NA19099	chr22	17035994	17092051	56058	313	56.5
RG	NA19099	chr22	19166807	19546813	380007	1700	67.8
RG	NA19099	chr22	19686510	19699447	12938	102	39.9
RG	NA19099	chr22	19769621	19823918	54298	397	57.0
RG	NA19099	chr22	22212465	22224581	12117	118	48.8
RG	NA19099	chr22	22358394	22372472	14079	177	49.0
RG	NA19099	chr22	22438023	22454768	16746	128	30.9
RG	NA19099	chr22	22521813	22545534	23722	114	37.6
RG	NA19099	chr22	22703616	22714698	11083	175	25.1
RG	NA19099	chr22	22960786	23007160	46375	230	41.6
RG	NA19099	chr22	23771143	23840872	69730	411	62.5
RG	NA19099	chr22	24584805	24639183	54379	115	15.6
RG	NA19099	chr22	24757490	24818306	60817	326	32.9
RG	NA19099	chr22	25014558	25217820	203263	1226	82.6
RG	NA19099	chr22	25983243	26017300	34058	293	58.5
RG	NA19099	chr22	26267455	26361016	93562	689	81.9
RG	NA19099	chr22	26436874	26524082	87209	426	54.2
RG	NA19099	chr22	27807278	27840432	33155	187	46.6
RG	NA19099	chr22	32363280	32417613	54334	377	82.7
RG	NA19099	chr22	33119225	33164690	45466	273	69.0
RG	NA19099	chr22	33629669	33670361	40693	264	48.3
RG	NA19099	chr22	33959856	34037715	77860	412	17.6
RG	NA19099	chr22	34100702	34466168	365467	2483	89.9
RG	NA19099	chr22	35060891	35135925	75035	439	72.5
RG	NA19099	chr22	35243504	35360913	117410	592	62.8
RG	NA19099	chr22	35592023	35680644	88622	509	33.9
RG	NA19099	chr22	36796821	36810248	13428	99	22.1
RG	NA19099	chr22	39854218	39921055	66838	221	12.5
RG	NA19099	chr22	39983552	40033494	49943	252	25.1
RG	NA19099	chr22	42318651	42354292	35642	200	14.4
RG	NA19099	chr22	42670390	42706413	36024	246	22.1
RG	NA19099	chr22	43819173	43899306	80134	578	50.8
RG	NA19099	chr22	44104133	44127670	23538	222	67.5
RG	NA19099	chr22	44370571	44404047	33477	385	58.4
RG	NA19099	chr22	44698667	44722303	23637	202	57.8
RG	NA19099	chr22	45131640	45194579	62940	375	61.2
RG	NA19099	chr22	46456820	46507448	50629	387	63.4
RG	NA19099	chr22	47054691	47126293	71603	660	59.8
RG	NA19099	chr22	47222295	47247681	25387	206	20.4
RG	NA19099	chr22	47829405	47867036	37632	324	14.4
RG	NA19099	chr22	47899078	47944282	45205	440	66.4
RG	NA19099	chr22	48396123	48438955	42833	489	78.5
RG	NA19099	chr22	48702962	48713181	10220	172	56.7
RG	NA19099	chr22	48821373	48867296	45924	435	63.6
RG	NA19099	chr22	49201294	49243658	42365	567	57.7
RG	NA19099	chr22	49520662	49661617	140956	1245	71.1
RG	NA19099	chr22	49905169	49921765	16597	148	29.1
RG	NA19099	chr22	50303917	50429430	125514	510	47.1
RG	NA19099	chr22	50493362	50640448	147087	862	81.7
RG	NA19102	chr22	16637708	16714378	76671	166	21.5
RG	NA19102	chr22	17429836	17463955	34120	286	56.3
RG	NA19102	chr22	18010698	18037650	26953	177	28.9
RG	NA19102	chr22	20176837	20216945	40109	384	31.6
RG	NA19102	chr22	22227937	22343898	115962	356	61.6
RG	NA19102	chr22	22704182	22723246	19065	300	32.4
RG	NA19102	chr22	23112699	23142725	30027	176	46.9
RG	NA19102	chr22	23658719	23713755	55037	324	56.6
RG	NA19102	chr22	24028666	24207912	179247	738	33.9
RG	NA19102	chr22	24761488	24826794	65307	367	52.3
RG	NA19102	chr22	24891016	24930128	39113	238	37.6
RG	NA19102	chr22	25043053	25065307	22255	144	35.0
RG	NA19102	chr22	26732134	26758718	26585	165	24.8
RG	NA19102	chr22	26976763	26998282	21520	201	13.6
RG	NA19102	chr22	28996762	29063646	66885	342	42.0
RG	NA19102	chr22	31044443	31098471	54029	217	33.2
RG	NA19102	chr22	31360141	31546247	186107	484	17.6
RG	NA19102	chr22	32287085	32310754	23670	156	70.9
RG	NA19102	chr22	32476967	32508518	31552	168	14.7
RG	NA19102	chr22	32650550	32739206	88657	533	74.7
RG	NA19102	chr22	32880752	32946804	66053	339	25.9
RG	NA19102	chr22	34851910	35407727	555818	3338	88.0
RG	NA19102	chr22	35467712	35520162	52451	315	53.5
RG	NA19102	chr22	36526234	36554010	27777	196	15.6
RG	NA19102	chr22	36967857	37014505	46649	380	64.8
RG	NA19102	chr22	37073481	37101986	28506	236	41.0
RG	NA19102	chr22	37189056	37214664	25609	199	49.3
RG	NA19102	chr22	37349079	37602186	253108	1759	86.3
RG	NA19102	chr22	40696087	40752733	56647	260	35.2
RG	NA19102	chr22	41015934	41240471	224538	815	62.1
RG	NA19102	chr22	42562981	42703619	140639	867	66.9
RG	NA19102	chr22	43074133	43146740	72608	405	27.9
RG	NA19102	chr22	44196508	44202699	6192	54	16.9
RG	NA19102	chr22	44531737	44576279	44543	390	73.7
RG	NA19102	chr22	44939524	44969143	29620	272	14.2
RG	NA19102	chr22	45957537	46048972	91436	664	73.0
RG	NA19102	chr22	46977974	47040427	62454	499	66.5
RG	NA19102	chr22	47053505	47060839	7335	87	32.7
RG	NA19102	chr22	47460165	47547038	86874	625	74.2
RG	NA19102	chr22	47625916	47689762	63847	498	54.8
RG	NA19102	chr22	47740544	47769516	28973	233	40.4
RG	NA19102	chr22	48495564	48507316	11753	113	30.1
RG	NA19102	chr22	48702962	48709725	6764	117	36.6
RG	NA19102	chr22	48991961	48999444	7484	62	69.4
RG	NA19102	chr22	50493362	50644676	151315	884	80.1
RG	NA19108	chr22	16590804	16704288	113485	216	42.5
